Unnamed: 0,artist_name,track_name,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
40363,One Direction,Live While We're Young,6Vh03bkEfXqekWp7Y1UBRb,73,2012,0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,200213,4
40364,One Direction,Kiss You,4My8w8AA1JpG6E5SiAPvJL,73,2012,0.637,0.93,4,-2.632,1,0.0511,0.0177,0.0,0.452,0.886,90.014,182867,4
40365,One Direction,They Don't Know About Us,6M31fPFCYB8Job3MCjjrDV,74,2012,0.514,0.727,0,-6.131,1,0.0492,0.126,0.0,0.0978,0.37,147.917,200400,4
40367,One Direction,One Thing,5G2c6FsfTzgYUzageCmfXY,72,2012,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,197600,4
40369,Taylor Swift,22,6ce41JVa6KFaryfmC2bu2W,68,2012,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,4
40370,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,0sKlV58cODrjxGFOyf9IXY,70,2012,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,298120,4
40372,One Direction,Little Things,0TAmnCzOtqRfvA38DDLTjj,73,2012,0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076,219040,4
40381,Justin Bieber,As Long As You Love Me,0pwYLVXVknPSGUQb39cePC,67,2012,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,229467,4
40388,Carla Morrison,Eres Tú,75zvC8d4iozawMJvxt8T1f,69,2012,0.603,0.31,2,-10.843,1,0.0447,0.793,0.0,0.108,0.48,188.155,228253,4
40408,Pablo Alborán,Dónde está el amor (feat. Jesse & Joy),0CjaLvAqN97KPVWgOJ1vbD,70,2012,0.597,0.848,4,-5.458,1,0.0406,0.173,0.0,0.373,0.324,139.876,233896,4
40414,Carla Morrison,Déjenme Llorar,4oBSrpZNE2K79sMuS0jCyx,68,2012,0.636,0.306,10,-7.103,0,0.0366,0.853,0.0,0.108,0.0796,93.991,235307,3
40415,Jesse & Joy,Llorar (feat. Mario Domm),7KffKVdLO4P8e4Yx8gDYgw,67,2012,0.305,0.483,3,-6.457,0,0.0323,0.218,1.86e-05,0.112,0.233,169.655,225797,3
40472,Melendi,Tu jardín con enanitos,6yCjU5j6YHbux2VQCBTTE1,69,2012,0.721,0.834,7,-4.457,1,0.0345,0.337,0.0,0.104,0.53,127.92,236976,4
40479,Vishal-Shekhar,Ishq Wala Love,1hQia6rxgfM1ly2hE3StWp,71,2012,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,257973,4
40534,María José,Prefiero Ser Su Amante,4hdIORk57S3av6dKI9JRDz,66,2012,0.632,0.869,0,-3.891,1,0.0271,0.00128,1.46e-05,0.0658,0.561,131.988,208000,4
40552,Asaf Avidan,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,68rcszAg5pbVaXVvR7LFNh,66,2012,0.826,0.668,3,-6.329,0,0.0571,0.223,6.92e-05,0.167,0.534,118.99,215187,4
40632,Sohail Sen,Saiyaara,1ocYa8PoVd5e2vPn0xHJcA,67,2012,0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,252160,4
40676,Amit Trivedi,"Iktara (From ""Wake Up Sid"")",0bmp0lE3ArELHqda9PBMVG,69,2012,0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,253773,4
43789,Imagine Dragons,Demons,3LlAyCYU26dvFZBDUIMb7a,73,2012,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,4
43790,Imagine Dragons,Radioactive,4G8gkOterJn0Ywt6uhqbhp,71,2012,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
43791,alt-J,Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,71,2012,0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,227080,4
43792,Imagine Dragons,On Top Of The World,6KuHjfXHkfnIjdmcIvt9r0,67,2012,0.635,0.926,0,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,189840,4
43794,Muse,Madness,0c4IEciLCDdXEhhKxj4ThA,67,2012,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040,4
43955,Natiruts,Quero Ser Feliz Também - Ao Vivo,3b8vIZo54D5aIHjukUCYuy,67,2012,0.755,0.55,8,-7.402,0,0.0265,0.427,0.0,0.697,0.757,91.96,214613,4
45014,Alfredo Olivas,El Precio De La Soledad,179TZwPk0txEvjkraVTVKo,78,2012,0.715,0.846,10,-3.665,1,0.18,0.129,2.57e-06,0.084,0.909,95.426,186360,4
45015,Alfredo Olivas,Con La Novedad,4BkRkW91EvxeW9VhzVatqi,66,2012,0.803,0.915,10,-3.223,1,0.0716,0.174,1.01e-06,0.0861,0.962,122.957,239013,3
46941,Turma do Pagode,Lancinho - Ao Vivo,2iH7RnVhofwr9NhaQ6r44K,67,2012,0.563,0.839,7,-6.596,0,0.0488,0.766,0.0,0.873,0.651,160.029,227413,4
50842,Frank Ocean,Pink Matter,1fOkmYW3ZFkkjIdOZSf596,70,2012,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3
54797,Sara Bareilles,Brave,6Uy6K3KdmUdAfelUp0SeXn,68,2013,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4
55738,Los Amigos Invisibles,La Que Me Gusta,1TdaQqgKRbiFdO15q1kv6e,67,2013,0.721,0.833,7,-7.469,1,0.0777,0.122,0.000115,0.135,0.549,100.005,239627,4
56397,Fitz and The Tantrums,Out of My League,2AYEOC02WLhUiOoaig2SEH,71,2013,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,4
56398,The Neighbourhood,Afraid,7brQHA2CgQpcMBiOlfiXYb,74,2013,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,4
56399,Hillsong UNITED,Oceans (Where Feet May Fail),5Mw9bXG1dLNhbjofkVS2oR,66,2013,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786,535963,4
56400,The 1975,Robbers,06cCziAHtDg6pcsidZHu03,66,2013,0.621,0.702,4,-6.845,1,0.0295,0.000332,1.49e-05,0.322,0.374,99.808,254510,4
56401,The Strokes,"Call It Fate, Call It Karma",3Y4rUyw7XBCK6hGHCOt6rp,70,2013,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,204773,4
56405,The Neighbourhood,Flawless,2Kt1XplPBQBsDKQDa6TssB,68,2013,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,246493,4
56460,Zoé,Arrullo De Estrellas,1p4rYrxjVkj6v2eMzRhLfA,67,2013,0.459,0.764,5,-7.001,1,0.0359,0.326,0.22,0.0743,0.384,81.503,252693,4
56508,DLD,Mi Vida,4f6bE40jl7zuFJ3cOCwaI1,68,2013,0.527,0.855,0,-6.674,1,0.0599,0.00548,0.000362,0.14,0.451,138.032,282760,4
56531,Los Bunkers,Bailando Solo,1wGNjZQoO4Ac5zotF3aZTb,68,2013,0.675,0.733,9,-5.341,0,0.0361,0.106,1.33e-06,0.323,0.754,116.049,267827,4
57299,Ludovico Einaudi,Experience,1BncfTJAWxrsxyT9culBrj,77,2013,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427,4
57300,Gustavo Santaolalla,The Last of Us,285ieonEuLkll3zknYK2TY,66,2013,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,183533,3
59168,Cage The Elephant,Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,76,2013,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760,4
59169,Cage The Elephant,Come a Little Closer,4sebUbjqbcgDSwG6PbSGI0,71,2013,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,229347,4
61895,Tom Odell,Heal,4KlL5Bwlm4yHYxr0B2rHci,71,2013,0.445,0.179,1,-12.938,1,0.0396,0.952,0.00056,0.107,0.119,72.246,193080,4
65399,Darius Rucker,Wagon Wheel,3xdjjKMcMOFgo1eQrfbogM,76,2013,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,298373,4
65400,Luke Bryan,Play It Again,03fT3OHB9KyMtGMt2zwqCT,72,2013,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,226867,4
65401,Luke Bryan,That's My Kind Of Night,5HGibWoxnkYSkl6mHmAlOE,70,2013,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,190187,4
65402,Florida Georgia Line,This Is How We Roll,2TR7A4ulH9R1PNwMyd8o8U,68,2013,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,4
65403,Randy Houser,How Country Feels,6aUhfNWYnMThF3TGtuYUUu,66,2013,0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952,185907,4
66269,Avicii,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,84,2013,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
66270,Big Sean,Beware,6bxUnsSGZCmoHHU5auwtps,70,2013,0.7,0.554,1,-5.909,1,0.187,0.219,1.36e-06,0.419,0.0633,97.127,235187,4
66271,Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV,76,2013,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,4
66272,Lady Gaga,Applause,5ka2ajep9OAvU5Sgduhiex,77,2013,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,4
66273,Katy Perry,Dark Horse,4jbmgIyjGoXjY01XxatOx6,78,2013,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,215672,4
66274,Ariana Grande,The Way,06EL94D0TA27Ik0Ke5usbj,67,2013,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227027,4
66275,Demi Lovato,Heart Attack,1V6gIisPpYqgFeWbMLI0bA,76,2013,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,210840,4
66276,Katy Perry,Roar,27tNWlhdAryQY04Gb2ZhUI,77,2013,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,4
66277,Avicii,Hey Brother,4lhqb6JvbHId48OUJGwymk,77,2013,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4
66278,M.I.A.,Bad Girls,6nzXkCBOhb2mxctNihOqbb,73,2013,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,227520,4
66279,will.i.am,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,76,2013,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4
66281,Robin Thicke,Blurred Lines,0n4bITAu0Y0nigrz3MFJMb,74,2013,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827,4
66283,Selena Gomez,Come & Get It,6LoQHIo74tOzQ8EsLEkhgF,72,2013,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,4
66284,Katy Perry,Unconditionally,009ImBOrIUlWgla8U05RAC,77,2013,0.432,0.725,7,-4.862,1,0.0431,0.00273,0.0,0.208,0.353,128.902,228879,4
66289,DJ Snake,Turn Down for What,67awxiNHNyjMXhVgsHuIrs,69,2013,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,4
66290,Demi Lovato,Really Don't Care,5vTPxzm4h2bY9rYyVrGEU5,68,2013,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,201600,4
66294,Sevyn Streeter,It Won't Stop (feat. Chris Brown) - EP Version,2xRYnHQdLD9ketvC01UYYT,67,2013,0.657,0.574,1,-9.484,0,0.0407,0.016,8.1e-05,0.172,0.211,119.992,281080,4
66295,Avril Lavigne,Here's to Never Growing Up,0qwcGscxUHGZTgq0zcaqk1,66,2013,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,214320,4
66296,Britney Spears,Work Bitch,3KliPMvk1EvFZu9cvkj8p1,68,2013,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,247960,4
66299,Flume,Drop The Game,06WnUZymWyJamDivTWqJZA,67,2013,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,221895,4
66304,Ariana Grande,Daydreamin',2CcQDI2IDhHbmBIFup58JE,73,2013,0.675,0.648,7,-6.003,1,0.0317,0.234,0.0,0.561,0.322,114.051,211293,3
66315,Armin van Buuren,This Is What It Feels Like,5GjnIpUlLGEIYk052ISOw9,66,2013,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,204360,5
66317,Avicii,Addicted To You,4eDYMhIin1pSLIG96f1aD0,70,2013,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,148387,4
66430,Wilkinson,Afterglow,6LW3Z1GqbL78TIjfDyg4zp,67,2013,0.516,0.915,7,-2.498,1,0.0562,0.0228,0.000789,0.125,0.0398,174.032,225172,4
66792,Simple Minds,Don't You (Forget About Me) - Remastered 2001,2u96akbqgCRtkjfLMYrgZo,73,2013,0.666,0.788,2,-7.02,1,0.0276,0.0884,0.0628,0.298,0.675,111.257,260773,4
72864,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2Foc5Q5nqNiosCNqttzHof,80,2013,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4
72865,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),69kOkLUCkxIZYexIgSG8rq,72,2013,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,369627,4
72866,Daft Punk,Instant Crush (feat. Julian Casablancas),2cGxRwrMyEAp8dEbuZaVv6,75,2013,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,337560,4
72867,Set It Off,Partners in Crime (feat. Ash Costello),4oaU0fMSg3n9kqOwmLPVhH,67,2013,0.376,0.939,1,-3.437,1,0.0572,0.00704,0.0,0.116,0.815,190.109,211027,4
72868,Kikuo,愛して 愛して 愛して,3ty4jnVIJ9My8ZnXFMc0Fg,67,2013,0.605,0.842,8,-4.747,1,0.0509,0.0862,3.08e-06,0.106,0.35,115.008,252000,3
72869,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),5CMjjywI0eZMixPeqNd75R,68,2013,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,353893,4
72909,Paul Kalkbrenner,Sky and Sand,3ZSqMer9RLSglvi18bWXYV,66,2013,0.792,0.329,10,-12.906,0,0.0593,0.6,0.857,0.193,0.526,127.02,230500,4
73668,salvia palth,i was all over her,7svpAkwc6xaSxlbZ7V7JiS,77,2013,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,161463,4
73669,Paramore,Still into You,1yjY7rpaAQvKwpdUliHx0d,77,2013,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,216013,4
73670,salvia palth,(dream),39iczvfNkZstM8KY8dNDFC,73,2013,0.328,0.301,0,-13.283,1,0.0366,0.926,0.825,0.118,0.167,147.398,84741,4
73671,Paramore,Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,72,2013,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,4
73672,The Front Bottoms,Twin Size Mattress,14N3tALR3Mhf7UHpJRKk4L,69,2013,0.325,0.867,4,-5.53,1,0.0809,0.00548,4.33e-06,0.103,0.336,144.866,264677,4
73673,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),2E43WFS4rRc09za2r2GmZl,72,2013,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,4
73674,dandelion hands,How To Never Stop Being Sad,6ZLt6fyonW1xOGMBC9vJPJ,68,2013,0.414,0.245,7,-17.929,1,0.0429,0.952,0.761,0.104,0.132,97.236,130743,5
73675,Fall Out Boy,The Phoenix,7jwDuO7UZvWs77KNj9HbvF,68,2013,0.562,0.964,4,-2.991,0,0.072,0.000539,1.57e-06,0.579,0.41,138.063,244960,4
74562,The Paper Kites,Bloom - Bonus Track,1HMQmOWrkieKYWlFsjUP3D,74,2013,0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,210080,4
74563,The Paper Kites,Paint,6uHvbKL0Yi37AuvNRmUfMw,70,2013,0.364,0.308,4,-13.052,1,0.0402,0.895,0.0023,0.123,0.387,73.328,191773,4
77591,Arctic Monkeys,I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,91,2013,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
77592,Arctic Monkeys,Why'd You Only Call Me When You're High?,086myS9r57YsLbJpU0TgK9,85,2013,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
77593,Arctic Monkeys,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,86,2013,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
77594,Arctic Monkeys,Snap Out Of It,0NdTUS4UiNYCNn5FgVqKQY,78,2013,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,193030,4
77595,Arctic Monkeys,Arabella,7nzsY8vlnKdvGOEE0rjAXZ,76,2013,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,207357,4
77596,Arctic Monkeys,Knee Socks,2LGdO5MtFdyphi2EihANZG,74,2013,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,257563,4
77597,Arctic Monkeys,No. 1 Party Anthem,5TTGoX70AFrTvuEtqHK37S,69,2013,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,243132,4
77598,Arctic Monkeys,Stop The World I Wanna Get Off With You,2QUlMbvD9bL8wHqfsoqoet,69,2013,0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,191040,4
77599,Arctic Monkeys,One For The Road,6wNUBZNWFxdUGof6vkaykE,68,2013,0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048,206052,4
77600,Arctic Monkeys,Fireside,4atMrAadB7dS8xn9vfk9PQ,67,2013,0.538,0.953,9,-5.611,0,0.056,0.0234,0.00126,0.113,0.74,100.033,181049,4
78975,Ministério Zoe,Aquieta Minh'alma,2pfh4FmcvPTqBYApHaV6p3,66,2013,0.446,0.316,9,-10.864,1,0.0329,0.252,0.0,0.119,0.116,123.805,425800,4
85732,Lil Wayne,Love Me,2XHzzp1j4IfTNp1FTn7YFg,79,2013,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,255053,4
85733,J. Cole,Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy,76,2013,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,241160,4
85734,Childish Gambino,3005,5cc9Zbfp9u10sfJeKZ3h16,77,2013,0.664,0.447,6,-7.272,0,0.289,0.112,0.0,0.091,0.659,83.138,234215,4
85735,J. Cole,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW,78,2013,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4
85736,Drake,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH,71,2013,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880,4
85737,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,74,2013,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,233787,4
85738,Eminem,The Monster,48RrDBpOSSl1aLVCalGl5C,78,2013,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,250189,4
85739,Drake,From Time,0GaBIpyHvytM1UBYmqXu08,68,2013,0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,322160,4
85740,Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,76,2013,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,363521,4
85741,Childish Gambino,III. Urn,1wYIv0ySOwjMFWLOtrgtbo,72,2013,0.59,0.446,0,-12.759,0,0.0731,0.621,0.00235,0.0731,0.399,140.081,73387,4
85742,"Tyler, The Creator",IFHY (feat. Pharrell),0NjW4SKY3gbfl2orl1p8hr,70,2013,0.358,0.715,7,-6.181,1,0.331,0.197,0.0,0.581,0.275,85.478,319253,4
85743,J. Cole,Crooked Smile (feat. TLC),5gFoAVTN9YlM9uJCrFZtgl,69,2013,0.606,0.784,7,-6.293,1,0.268,0.435,0.0,0.689,0.48,80.985,278573,4
85744,Childish Gambino,IV. Sweatpants,3x4I4nRuZp5NdtGvCPw6Ms,69,2013,0.712,0.463,1,-9.33,0,0.143,0.152,0.0,0.642,0.593,80.029,180675,4
85745,Drake,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7,69,2013,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,4
85746,Kid Cudi,Just What I Am,20bJBbPapGQ4bqs0YcA9xY,67,2013,0.654,0.95,1,-3.163,1,0.137,0.00223,0.0,0.406,0.351,140.009,228027,4
85748,A$AP Rocky,Fashion Killa,0O3TAouZE4vL9dM5SyxgvH,69,2013,0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,236280,4
85749,Chance the Rapper,Cocoa Butter Kisses,0aMHIW1lqrulVCx0LLlr6a,66,2013,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,307188,4
85751,A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",7xVLFuuYdAvcTfcP3IG3dS,67,2013,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,283693,4
85752,J. Cole,Forbidden Fruit (feat. Kendrick Lamar),1mvDFqbbmgmMmU6U4dIq5m,66,2013,0.84,0.504,1,-9.354,1,0.383,0.546,0.00131,0.211,0.406,110.027,268667,4
85753,Kevin Gates,Thinking with My Dick (feat. Juicy J),1ojBtNRMzjL7ptLPZCzfRz,66,2013,0.77,0.699,0,-6.59,1,0.199,0.0596,1.65e-05,0.17,0.696,81.003,165315,4
85754,Mike WiLL Made-It,23,20FZrLl9zSbO9b3DhaqO6M,70,2013,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,252520,4
85759,Yung Lean,Ginseng Strip 2002,7v3rmoy5jcn4h5UqwQyCM3,72,2013,0.601,0.712,1,-9.433,1,0.0436,0.0848,0.0,0.461,0.389,114.97,154000,4
85764,Prince Royce,Darte un Beso,6cJLfIqwh0tCKRjYM3WpZ5,71,2013,0.757,0.711,1,-4.643,0,0.0349,0.36,0.0,0.121,0.817,139.962,206933,4
85870,Canserbero,Stupid Love Story,1VIQPJc3fGfX23S6SD651l,70,2013,0.747,0.534,8,-8.635,1,0.386,0.504,0.0,0.615,0.569,93.477,282697,4
85916,Imran Khan,Satisfya,6HGoVbCUr63SgU3TjxEVj6,67,2013,0.726,0.652,1,-7.764,0,0.11,0.00451,3.32e-05,0.226,0.803,163.879,180056,4
86094,Yo Yo Honey Singh,Blue Eyes,7wW9scVNLYFLsmBb1yAUmS,67,2013,0.77,0.51,10,-5.469,0,0.192,0.137,0.000106,0.0346,0.533,188.067,220944,4
86214,Jogja Hip Hop Foundation,Cintamu Sepahit Topi Miring,1ixNEKbIZTTZ5LIz3rr9jD,80,2013,0.741,0.801,11,-4.84,1,0.275,0.147,2.73e-05,0.0821,0.561,193.911,294053,4
86257,Anirudh Ravichander,Kanave Kanave,6sPW145Y3LSXd4p1LjBOcS,69,2013,0.47,0.513,9,-10.076,0,0.0294,0.373,6.5e-06,0.123,0.477,95.015,284784,1
86281,Anirudh Ravichander,Oh Penne,1zAkNzJZVPrWDCnowb1vpZ,66,2013,0.483,0.65,7,-6.752,0,0.0349,0.573,2.97e-05,0.228,0.637,94.988,276400,4
86645,Pritam,Kabira,4bD9z9qa4qg9BhryvYWB7c,74,2013,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,223460,4
86646,Pritam,Balam Pichkari,18e3XXYCv4Tx8uUl1mP3CN,68,2013,0.732,0.944,0,-4.115,1,0.09,0.209,0.0,0.401,0.957,120.02,288903,4
86648,Pritam,Subhanallah,0GQngE2rOYvlKwEQjTAsP8,71,2013,0.302,0.493,9,-5.038,1,0.0451,0.455,0.0,0.134,0.457,88.904,249707,4
86650,Pritam,Ilahi,5cgKosPPj5Cs9a2JQufUc1,66,2013,0.593,0.967,9,-5.767,1,0.0907,0.166,2.54e-05,0.105,0.452,131.988,228982,4
86654,Pritam,Ye Tune Kya Kiya,2cPUB8EOT6AfJ8oxhyoNXL,66,2013,0.578,0.798,7,-6.01,1,0.0699,0.58,0.0,0.111,0.728,91.96,314240,4
87537,Cults,Always Forever,2enPRFda84VE2wtI8c86Uf,78,2013,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,4
87538,Current Joys,Blondie,7sIx70dGj3VBiHWr0KZXfD,72,2013,0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,194733,4
87539,Current Joys,New Flesh,6HJxxqHWMdidwTVZmZWeHU,71,2013,0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,167987,4
87540,Mitski,I Want You,7FHj19QQigvMH1onMYRNLn,71,2013,0.339,0.292,3,-11.294,1,0.0348,0.514,0.0,0.0713,0.0655,131.702,183792,3
87541,Echosmith,Cool Kids,13P5rwmk2EsoFRIz9UCeh9,72,2013,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4
87542,Mitski,Strawberry Blond,1EO9dn7V0ufwPHJngZThO5,66,2013,0.51,0.545,0,-8.299,1,0.0928,0.839,0.0,0.061,0.941,77.92,114277,4
89070,BTS,Like,55Ctj6nVfobn9AcPe6sLG2,69,2013,0.737,0.723,0,-4.165,0,0.0705,0.303,0.0,0.26,0.783,100.939,231893,4
89875,Bring Me The Horizon,Can You Feel My Heart,0WSa1sucoNRcEeULlZVQXj,78,2013,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,228147,5
